cell_id,night_light_avg
2565,32.29350280761719
2471,26.819332122802734
2377,27.152334213256836
2472,24.40999984741211
2378,29.06166648864746
2566,26.924583435058594
1906,34.916168212890625
2001,29.859333038330078
1813,43.00633239746094
1907,38.20724868774414
2002,34.56266784667969
1814,51.65416717529297
1908,47.801002502441406
1815,46.839500427246094
2003,56.407833099365234
1909,53.18358612060547
2188,29.38166618347168
2283,24.794082641601562
2095,26.94266700744629
2189,23.643165588378906
2284,32.41283416748047
2096,29.66583251953125
2190,30.730083465576172
2285,38.348331451416016
2097,43.51616668701172
2191,39.73283386230469
2473,29.886667251586914
2567,27.47024917602539
2379,35.21533203125
2568,29.905250549316406
2474,35.24616622924805
2380,40.60200119018555
2569,30.128250122070312
2475,32.39466857910156
2381,35.83433151245117
2570,37.18550109863281
1524,43.10566711425781
1618,32.430335998535156
1712,23.095666885375977
1619,36.09983444213867
1713,29.223833084106445
1525,40.79949951171875
1526,30.812665939331055
1620,33.5
1714,38.14849853515625
1621,34.04691696166992
1245,28.049833297729492
1339,23.018333435058594
1434,39.263832092285156
1340,32.84783172607422
1246,41.58133316040039
1341,36.80908203125
1247,61.60933303833008
1435,40.90700149536133
1248,50.67100143432617
1342,35.049251556396484
1151,30.64299964904785
963,40.86166763305664
1058,30.30266571044922
964,28.9375
1152,45.44816589355469
1059,46.42266845703125
965,16.710500717163086
1153,73.79533386230469
966,24.149499893188477
1060,60.77750015258789
1715,46.06283187866211
1527,23.706832885742188
1528,33.39116668701172
1716,42.628501892089844
1622,35.10300064086914
1529,46.33216857910156
1623,42.46183395385742
1717,38.590667724609375
1530,38.85300064086914
1718,37.1966667175293
1436,34.47983169555664
1437,36.89250183105469
1343,31.245832443237305
1249,32.511165618896484
1344,40.32316589355469
1438,51.908164978027344
1250,37.66600036621094
1251,36.9109992980957
1345,45.810916900634766
1439,61.16033172607422
1154,64.07633209228516
1155,43.27333450317383
1061,48.32316589355469
967,21.61199951171875
1156,44.9183349609375
968,16.04283332824707
1062,31.909000396728516
1063,40.76508331298828
1157,46.65250015258789
969,27.77549934387207
1624,41.00575256347656
1625,46.719417572021484
1719,49.449501037597656
1531,37.74583435058594
1626,52.788333892822266
1720,55.541500091552734
1532,50.298500061035156
1721,48.1446647644043
1627,45.3884162902832
1533,54.70216751098633
1628,41.483497619628906
1722,49.349998474121094
1534,46.34000015258789
1629,32.85333251953125
1723,40.4648323059082
1535,37.03216552734375
1346,38.64666748046875
1440,53.47850036621094
1252,34.556331634521484
1253,37.50466537475586
1347,38.211334228515625
1441,44.03783416748047
1348,
1442,
1254,29.17216682434082
970,66.86683654785156
1064,77.14199829101562
1158,59.324501037597656
1065,112.19241333007812
1159,75.06183624267578
971,
1160,54.101165771484375
1066,94.27716827392578
5087,
5088,2.695333242416382
5276,
5182,2.7196667194366455
5183,14.321833610534668
4993,
4994,2.4201667308807373
4995,4.204666614532471
5277,15.666915893554688
5089,9.390999794006348
5184,13.85433292388916
5278,23.678333282470703
5090,7.794166564941406
5279,13.699832916259766
4906,
5000,
4812,26.11549949645996
5001,41.86216735839844
4907,42.350502014160156
4813,41.30216598510742
4435,
4529,
4436,78.62100219726562
4624,44.07341766357422
4530,59.01150131225586
4718,29.006332397460938
4437,94.46050262451172
5094,
5095,37.79349899291992
4531,77.8846664428711
4625,63.04716873168945
4719,44.832000732421875
4438,80.89466857910156
4532,71.0199966430664
4626,62.90641784667969
4439,67.36983489990234
4627,54.57091522216797
4533,59.05350112915039
4534,51.48849868774414
2743,20.77466583251953
2744,39.5908317565918
2838,48.10333251953125
2745,61.26449966430664
2839,38.729331970214844
2934,17.898834228515625
2746,50.99800109863281
2840,28.310667037963867
2935,27.38800048828125
2747,44.924835205078125
2841,31.789749145507812
2936,37.08966827392578
2748,53.147666931152344
2842,43.85108184814453
2937,50.32783508300781
4341,
4153,
3965,
4059,
3966,43.988834381103516
3872,21.019166946411133
4060,74.69142150878906
3873,21.180999755859375
3967,37.95966720581055
4061,53.557167053222656
4247,
4154,72.30583190917969
4342,88.2449951171875
4248,79.87533569335938
4155,51.43633270263672
4343,90.00907897949219
4249,
4156,
4344,74.56283569335938
4250,52.61349868774414
4062,25.05666732788086
4063,
3970,
4064,56.40141677856445
3971,
4814,59.760833740234375
4908,47.406333923339844
4720,61.637001037597656
5002,43.6775016784668
4815,59.10933303833008
4909,49.0469970703125
4721,60.99599838256836
5003,53.09316635131836
5004,67.10983276367188
4816,44.45233154296875
5284,18.091083526611328
5190,33.09783172607422
5096,41.795501708984375
5285,28.846332550048828
5191,
5097,59.44466781616211
5098,75.10250091552734
5192,44.514915466308594
5286,18.09233283996582
5193,31.42566680908203
4910,46.33133316040039
4722,48.98233413696289
5005,71.86166381835938
4817,39.99416732788086
4911,48.96050262451172
4723,44.19916534423828
4818,42.87366485595703
4724,46.23149871826172
4912,46.77674865722656
5006,53.43299865722656
4628,48.936500549316406
4440,59.82666778564453
4629,53.43358612060547
4441,49.65266799926758
4535,51.41633224487305
4630,60.70991516113281
4442,47.42766571044922
4536,56.83683395385742
4537,58.8754997253418
4631,64.46199798583984
5287,10.81583309173584
5099,64.39583587646484
5194,13.965499877929688
