cell_id,centroid_lat,centroid_lon,noise_night_count,peak_hour,night_light_avg,high_noise_risk,noise_night_count_log1p
7584,40.78175077349853,-73.77635849989983,40,22,54.95700073242188,0,3.713572066704308
7490,40.78181345011089,-73.78228284668269,507,2,57.58883285522461,1,6.230481447578482
7396,40.78187582265677,-73.78820721207094,0,-1,36.769752502441406,0,0.0
7397,40.786379101697385,-73.7881253474645,7,23,34.337249755859375,0,2.0794415416798357
7585,40.78623718563813,-73.77641536496851,147,22,34.036834716796875,0,4.997212273764115
7112,40.77305448830545,-73.8061416934565,59,22,29.64983367919922,0,4.0943445622221
7300,40.77293130247276,-73.7942944699296,101,22,32.657501220703125,0,4.624972813284271
7301,40.77743459863314,-73.79421304216181,95,23,33.260501861572266,0,4.564348191467836
7207,40.77749635328768,-73.80013704458105,43,22,32.9466667175293,0,3.784189633918261
7113,40.77755780391546,-73.80606106532976,60,22,31.029916763305664,0,4.110873864173311
7208,40.78199965553803,-73.800055998302,26,0,38.94049835205078,0,3.295836866004329
7302,40.7819378911334,-73.79413159597418,90,22,34.52066802978516,0,4.51085950651685
7114,40.78206111586795,-73.80598041896396,132,22,41.24308395385742,0,4.890349128221754
7209,40.786502954129446,-73.79997493368879,46,22,35.420833587646484,0,3.8501476017100584
7115,40.786564424162776,-73.80589975435441,38,23,44.980751037597656,0,3.6635616461296463
7960,40.78068385758169,-73.75146364562502,10,23,46.96549987792969,0,2.3978952727983707
7678,40.78115676669135,-73.77155449484806,5,0,32.21383285522461,0,1.791759469228055
7491,40.786316719304125,-73.78220058208673,35,0,38.73483276367188,0,3.58351893845611
7398,40.7894754469284,-73.78800078258985,3,23,23.43316650390625,0,1.3862943611198906
7586,40.79074064984948,-73.776216853408,0,-1,19.93516731262207,0,0.0
7492,40.79025389849375,-73.78160955793517,6,2,22.654333114624023,0,1.9459101490553132
7493,40.7947623711989,-73.78018344641139,2,1,10.57349967956543,0,1.0986122886681098
7587,40.794572533071744,-73.77689482597836,1,0,9.87933349609375,0,0.6931471805599453
7303,40.7864411799734,-73.79405013136198,20,22,33.59133529663086,0,3.044522437723423
7210,40.79100624906179,-73.79989385073671,64,23,32.76449966430664,0,4.174387269895637
7304,40.79056932662992,-73.79528175039502,10,22,29.67849922180176,0,2.3978952727983707
7116,40.79106772879983,-73.80581907149647,23,22,41.51399993896485,0,3.1780538303479458
7211,40.794675755788525,-73.80001550743687,31,23,22.452167510986328,0,3.4657359027997265
7117,40.79490156971475,-73.80579335817168,18,23,28.9183349609375,0,2.9444389791664403
